criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
entropy,14,sqrt,2,256,128,best,0.6381610543430366
entropy,14,sqrt,2,256,128,random,0.6447419163108612
entropy,14,sqrt,4,1,128,best,0.6444703896480651
entropy,14,sqrt,4,1,128,random,0.6392421615652019
entropy,14,sqrt,4,2,128,best,0.6444703896480651
entropy,14,sqrt,4,2,128,random,0.6392421615652019
entropy,14,sqrt,4,4,128,best,0.6444703896480651
entropy,14,sqrt,4,4,128,random,0.6392421615652019
entropy,14,sqrt,4,8,128,best,0.6444703896480651
entropy,14,sqrt,4,8,128,random,0.6392421615652019
entropy,14,sqrt,4,16,128,best,0.6448604970214394
entropy,14,sqrt,4,16,128,random,0.6369472861098814
entropy,14,sqrt,4,32,128,best,0.6439677403101401
entropy,14,sqrt,4,32,128,random,0.6434969691766471
entropy,14,sqrt,4,64,128,best,0.6391426672616365
entropy,14,sqrt,4,64,128,random,0.6369172886355505
entropy,14,sqrt,4,128,128,best,0.637131578433019
entropy,14,sqrt,4,128,128,random,0.6381011514496339
entropy,14,sqrt,4,256,128,best,0.6366994440400405
entropy,14,sqrt,4,256,128,random,0.6399667596282216
entropy,14,sqrt,8,1,128,best,0.6445041849662657
entropy,14,sqrt,8,1,128,random,0.6420833851589681
entropy,14,sqrt,8,2,128,best,0.6445041849662657
entropy,14,sqrt,8,2,128,random,0.6420833851589681
entropy,14,sqrt,8,4,128,best,0.6445041849662657
entropy,14,sqrt,8,4,128,random,0.6420833851589681
entropy,14,sqrt,8,8,128,best,0.6445041849662657
entropy,14,sqrt,8,8,128,random,0.6420833851589681
entropy,14,sqrt,8,16,128,best,0.6445041849662657
entropy,14,sqrt,8,16,128,random,0.6420833851589681
entropy,14,sqrt,8,32,128,best,0.6529727295346177
entropy,14,sqrt,8,32,128,random,0.6341274454838143
entropy,14,sqrt,8,64,128,best,0.6431655550347283
entropy,14,sqrt,8,64,128,random,0.634702802473119
entropy,14,sqrt,8,128,128,best,0.6381914104597669
entropy,14,sqrt,8,128,128,random,0.6326925502270236
entropy,14,sqrt,8,256,128,best,0.6369406816212634
entropy,14,sqrt,8,256,128,random,0.6382541558227915
entropy,14,sqrt,16,1,128,best,0.638393552727065
entropy,14,sqrt,16,1,128,random,0.6305891744946445
entropy,14,sqrt,16,2,128,best,0.638393552727065
entropy,14,sqrt,16,2,128,random,0.6305891744946445
entropy,14,sqrt,16,4,128,best,0.638393552727065
entropy,14,sqrt,16,4,128,random,0.6305891744946445
entropy,14,sqrt,16,8,128,best,0.638393552727065
entropy,14,sqrt,16,8,128,random,0.6305891744946445
entropy,14,sqrt,16,16,128,best,0.638393552727065
entropy,14,sqrt,16,16,128,random,0.6305891744946445
entropy,14,sqrt,16,32,128,best,0.638393552727065
entropy,14,sqrt,16,32,128,random,0.6305891744946445
entropy,14,sqrt,16,64,128,best,0.6320826275536073
entropy,14,sqrt,16,64,128,random,0.6202984319535442
entropy,14,sqrt,16,128,128,best,0.6436150337686822
entropy,14,sqrt,16,128,128,random,0.6344846471888389
entropy,14,sqrt,16,256,128,best,0.6365833834223565
entropy,14,sqrt,16,256,128,random,0.6380424687245515
entropy,14,sqrt,32,1,128,best,0.6352777031189557
entropy,14,sqrt,32,1,128,random,0.6364883256123707
entropy,14,sqrt,32,2,128,best,0.6352777031189557
entropy,14,sqrt,32,2,128,random,0.6364883256123707
entropy,14,sqrt,32,4,128,best,0.6352777031189557
entropy,14,sqrt,32,4,128,random,0.6364883256123707
entropy,14,sqrt,32,8,128,best,0.6352777031189557
entropy,14,sqrt,32,8,128,random,0.6364883256123707
entropy,14,sqrt,32,16,128,best,0.6352777031189557
entropy,14,sqrt,32,16,128,random,0.6364883256123707
entropy,14,sqrt,32,32,128,best,0.6352777031189557
entropy,14,sqrt,32,32,128,random,0.6364883256123707
entropy,14,sqrt,32,64,128,best,0.6352777031189557
entropy,14,sqrt,32,64,128,random,0.6364883256123707
entropy,14,sqrt,32,128,128,best,0.6414410992417053
entropy,14,sqrt,32,128,128,random,0.6373063123194074
entropy,14,sqrt,32,256,128,best,0.6386040136003319
entropy,14,sqrt,32,256,128,random,0.6406588732656874
entropy,14,sqrt,64,1,128,best,0.6410696029433833
entropy,14,sqrt,64,1,128,random,0.6299934997946114
entropy,14,sqrt,64,2,128,best,0.6410696029433833
entropy,14,sqrt,64,2,128,random,0.6299934997946114
entropy,14,sqrt,64,4,128,best,0.6410696029433833
entropy,14,sqrt,64,4,128,random,0.6299934997946114
entropy,14,sqrt,64,8,128,best,0.6410696029433833
entropy,14,sqrt,64,8,128,random,0.6299934997946114
entropy,14,sqrt,64,16,128,best,0.6410696029433833
entropy,14,sqrt,64,16,128,random,0.6299934997946114
entropy,14,sqrt,64,32,128,best,0.6410696029433833
entropy,14,sqrt,64,32,128,random,0.6299934997946114
entropy,14,sqrt,64,64,128,best,0.6410696029433833
entropy,14,sqrt,64,64,128,random,0.6299934997946114
entropy,14,sqrt,64,128,128,best,0.6410696029433833
entropy,14,sqrt,64,128,128,random,0.6299934997946114
entropy,14,sqrt,64,256,128,best,0.6312681601732483
entropy,14,sqrt,64,256,128,random,0.6300791217082876
entropy,14,sqrt,128,1,128,best,0.6266391057342332
entropy,14,sqrt,128,1,128,random,0.6236069551238507
entropy,14,sqrt,128,2,128,best,0.6266391057342332
entropy,14,sqrt,128,2,128,random,0.6236069551238507
entropy,14,sqrt,128,4,128,best,0.6266391057342332
entropy,14,sqrt,128,4,128,random,0.6236069551238507
entropy,14,sqrt,128,8,128,best,0.6266391057342332
entropy,14,sqrt,128,8,128,random,0.6236069551238507
entropy,14,sqrt,128,16,128,best,0.6266391057342332
entropy,14,sqrt,128,16,128,random,0.6236069551238507
entropy,14,sqrt,128,32,128,best,0.6266391057342332
entropy,14,sqrt,128,32,128,random,0.6236069551238507
entropy,14,sqrt,128,64,128,best,0.6266391057342332
entropy,14,sqrt,128,64,128,random,0.6236069551238507
entropy,14,sqrt,128,128,128,best,0.6266391057342332
entropy,14,sqrt,128,128,128,random,0.6236069551238507
entropy,14,sqrt,128,256,128,best,0.6266391057342332
entropy,14,sqrt,128,256,128,random,0.6236069551238507
entropy,14,sqrt,256,1,128,best,0.6070558531209157
entropy,14,sqrt,256,1,128,random,0.5993877935108282
entropy,14,sqrt,256,2,128,best,0.6070558531209157
entropy,14,sqrt,256,2,128,random,0.5993877935108282
entropy,14,sqrt,256,4,128,best,0.6070558531209157
entropy,14,sqrt,256,4,128,random,0.5993877935108282
entropy,14,sqrt,256,8,128,best,0.6070558531209157
entropy,14,sqrt,256,8,128,random,0.5993877935108282
entropy,14,sqrt,256,16,128,best,0.6070558531209157
entropy,14,sqrt,256,16,128,random,0.5993877935108282
entropy,14,sqrt,256,32,128,best,0.6070558531209157
entropy,14,sqrt,256,32,128,random,0.5993877935108282
entropy,14,sqrt,256,64,128,best,0.6070558531209157
entropy,14,sqrt,256,64,128,random,0.5993877935108282
entropy,14,sqrt,256,128,128,best,0.6070558531209157
entropy,14,sqrt,256,128,128,random,0.5993877935108282
entropy,14,sqrt,256,256,128,best,0.6070558531209157
entropy,14,sqrt,256,256,128,random,0.5993877935108282
entropy,14,log2,1,1,128,best,0.6137586658592612
entropy,14,log2,1,1,128,random,0.5926234198470511
entropy,14,log2,1,2,128,best,0.6137586658592612
entropy,14,log2,1,2,128,random,0.5926234198470511
entropy,14,log2,1,4,128,best,0.6090033616491483
entropy,14,log2,1,4,128,random,0.5922284961747794
entropy,14,log2,1,8,128,best,0.612755983177443
entropy,14,log2,1,8,128,random,0.5695948490587087
entropy,14,log2,1,16,128,best,0.6175824026888024
entropy,14,log2,1,16,128,random,0.5727773850945727
entropy,14,log2,1,32,128,best,0.6192282519274807
entropy,14,log2,1,32,128,random,0.581815127268381
entropy,14,log2,1,64,128,best,0.6128219825469112
entropy,14,log2,1,64,128,random,0.5874304629183028
entropy,14,log2,1,128,128,best,0.6279945781597833
entropy,14,log2,1,128,128,random,0.5638281990141033
entropy,14,log2,1,256,128,best,0.6044593772628931
entropy,14,log2,1,256,128,random,0.5885617437731813
entropy,14,log2,2,1,128,best,0.6264746839377382
entropy,14,log2,2,1,128,random,0.5668097127531838
entropy,14,log2,2,2,128,best,0.6264746839377382
entropy,14,log2,2,2,128,random,0.5668097127531838
entropy,14,log2,2,4,128,best,0.6264746839377382
entropy,14,log2,2,4,128,random,0.5668097127531838
entropy,14,log2,2,8,128,best,0.6041188055584648
entropy,14,log2,2,8,128,random,0.5974653335796124
entropy,14,log2,2,16,128,best,0.6283583821648221
entropy,14,log2,2,16,128,random,0.5664755484471155
entropy,14,log2,2,32,128,best,0.6277265576629376
entropy,14,log2,2,32,128,random,0.588402341989434
entropy,14,log2,2,64,128,best,0.613250597383316
entropy,14,log2,2,64,128,random,0.5854015279399071
entropy,14,log2,2,128,128,best,0.6242863393643069
entropy,14,log2,2,128,128,random,0.563699643614802
entropy,14,log2,2,256,128,best,0.6136719528221005
entropy,14,log2,2,256,128,random,0.5788173908282253
entropy,14,log2,4,1,128,best,0.6321578895267077
entropy,14,log2,4,1,128,random,0.5750537147564526
entropy,14,log2,4,2,128,best,0.6321578895267077
entropy,14,log2,4,2,128,random,0.5750537147564526
entropy,14,log2,4,4,128,best,0.6321578895267077
entropy,14,log2,4,4,128,random,0.5750537147564526
entropy,14,log2,4,8,128,best,0.6321578895267077
entropy,14,log2,4,8,128,random,0.5750537147564526
entropy,14,log2,4,16,128,best,0.6232396829404959
entropy,14,log2,4,16,128,random,0.5804349133528484
entropy,14,log2,4,32,128,best,0.6032879368301
entropy,14,log2,4,32,128,random,0.5737492337619791
entropy,14,log2,4,64,128,best,0.6238766310530827
entropy,14,log2,4,64,128,random,0.5855891594100809
entropy,14,log2,4,128,128,best,0.6311810537004342
entropy,14,log2,4,128,128,random,0.5707657230523219
entropy,14,log2,4,256,128,best,0.6249119913257956
entropy,14,log2,4,256,128,random,0.575507348171966
entropy,14,log2,8,1,128,best,0.6048830525160055
entropy,14,log2,8,1,128,random,0.5826018494610076
entropy,14,log2,8,2,128,best,0.6048830525160055
entropy,14,log2,8,2,128,random,0.5826018494610076
entropy,14,log2,8,4,128,best,0.6048830525160055
entropy,14,log2,8,4,128,random,0.5826018494610076
entropy,14,log2,8,8,128,best,0.6048830525160055
entropy,14,log2,8,8,128,random,0.5826018494610076
entropy,14,log2,8,16,128,best,0.6048830525160055
entropy,14,log2,8,16,128,random,0.5826018494610076
entropy,14,log2,8,32,128,best,0.6270331835423716
entropy,14,log2,8,32,128,random,0.6052985209110087
entropy,14,log2,8,64,128,best,0.6265963397708422
entropy,14,log2,8,64,128,random,0.5806012222977937
entropy,14,log2,8,128,128,best,0.6192127440242062
entropy,14,log2,8,128,128,random,0.5771636859739301
entropy,14,log2,8,256,128,best,0.6161865492318426
entropy,14,log2,8,256,128,random,0.560769835917352
entropy,14,log2,16,1,128,best,0.6151785733925575
entropy,14,log2,16,1,128,random,0.5701600940865679
entropy,14,log2,16,2,128,best,0.6151785733925575
entropy,14,log2,16,2,128,random,0.5701600940865679
entropy,14,log2,16,4,128,best,0.6151785733925575
entropy,14,log2,16,4,128,random,0.5701600940865679
entropy,14,log2,16,8,128,best,0.6151785733925575
entropy,14,log2,16,8,128,random,0.5701600940865679
entropy,14,log2,16,16,128,best,0.6151785733925575
entropy,14,log2,16,16,128,random,0.5701600940865679
entropy,14,log2,16,32,128,best,0.6151785733925575
entropy,14,log2,16,32,128,random,0.5701600940865679
entropy,14,log2,16,64,128,best,0.6148246503846199
entropy,14,log2,16,64,128,random,0.5875215049414734
entropy,14,log2,16,128,128,best,0.6282684099176663
entropy,14,log2,16,128,128,random,0.5621252369296811
entropy,14,log2,16,256,128,best,0.6209844669167196
entropy,14,log2,16,256,128,random,0.5733266488319679
entropy,14,log2,32,1,128,best,0.5986369280126513
entropy,14,log2,32,1,128,random,0.5633722628182974
entropy,14,log2,32,2,128,best,0.5986369280126513
entropy,14,log2,32,2,128,random,0.5633722628182974
entropy,14,log2,32,4,128,best,0.5986369280126513
entropy,14,log2,32,4,128,random,0.5633722628182974
entropy,14,log2,32,8,128,best,0.5986369280126513
entropy,14,log2,32,8,128,random,0.5633722628182974
entropy,14,log2,32,16,128,best,0.5986369280126513
entropy,14,log2,32,16,128,random,0.5633722628182974
entropy,14,log2,32,32,128,best,0.5986369280126513
entropy,14,log2,32,32,128,random,0.5633722628182974
entropy,14,log2,32,64,128,best,0.5986369280126513
entropy,14,log2,32,64,128,random,0.5633722628182974
entropy,14,log2,32,128,128,best,0.6030521882914904
entropy,14,log2,32,128,128,random,0.5699791890618515
entropy,14,log2,32,256,128,best,0.6209729317948539
entropy,14,log2,32,256,128,random,0.5870814767695858
entropy,14,log2,64,1,128,best,0.6188444585545967
entropy,14,log2,64,1,128,random,0.5727292717430336
entropy,14,log2,64,2,128,best,0.6188444585545967
entropy,14,log2,64,2,128,random,0.5727292717430336
entropy,14,log2,64,4,128,best,0.6188444585545967
entropy,14,log2,64,4,128,random,0.5727292717430336
entropy,14,log2,64,8,128,best,0.6188444585545967
entropy,14,log2,64,8,128,random,0.5727292717430336
entropy,14,log2,64,16,128,best,0.6188444585545967
entropy,14,log2,64,16,128,random,0.5727292717430336
entropy,14,log2,64,32,128,best,0.6188444585545967
entropy,14,log2,64,32,128,random,0.5727292717430336
entropy,14,log2,64,64,128,best,0.6188444585545967
entropy,14,log2,64,64,128,random,0.5727292717430336
entropy,14,log2,64,128,128,best,0.6188444585545967
entropy,14,log2,64,128,128,random,0.5727292717430336
entropy,14,log2,64,256,128,best,0.6124839494678255
entropy,14,log2,64,256,128,random,0.5726647735716628
entropy,14,log2,128,1,128,best,0.600359928579883
entropy,14,log2,128,1,128,random,0.5650196945945998
entropy,14,log2,128,2,128,best,0.600359928579883
entropy,14,log2,128,2,128,random,0.5650196945945998
entropy,14,log2,128,4,128,best,0.600359928579883
entropy,14,log2,128,4,128,random,0.5650196945945998
entropy,14,log2,128,8,128,best,0.600359928579883
entropy,14,log2,128,8,128,random,0.5650196945945998
entropy,14,log2,128,16,128,best,0.600359928579883
entropy,14,log2,128,16,128,random,0.5650196945945998
entropy,14,log2,128,32,128,best,0.600359928579883
entropy,14,log2,128,32,128,random,0.5650196945945998
entropy,14,log2,128,64,128,best,0.600359928579883
entropy,14,log2,128,64,128,random,0.5650196945945998
entropy,14,log2,128,128,128,best,0.600359928579883
entropy,14,log2,128,128,128,random,0.5650196945945998
entropy,14,log2,128,256,128,best,0.600359928579883
entropy,14,log2,128,256,128,random,0.5650196945945998
entropy,14,log2,256,1,128,best,0.6025203745083468
entropy,14,log2,256,1,128,random,0.5379066568750551
entropy,14,log2,256,2,128,best,0.6025203745083468
entropy,14,log2,256,2,128,random,0.5379066568750551
entropy,14,log2,256,4,128,best,0.6025203745083468
entropy,14,log2,256,4,128,random,0.5379066568750551
entropy,14,log2,256,8,128,best,0.6025203745083468
entropy,14,log2,256,8,128,random,0.5379066568750551
entropy,14,log2,256,16,128,best,0.6025203745083468
entropy,14,log2,256,16,128,random,0.5379066568750551
entropy,14,log2,256,32,128,best,0.6025203745083468
entropy,14,log2,256,32,128,random,0.5379066568750551
entropy,14,log2,256,64,128,best,0.6025203745083468
entropy,14,log2,256,64,128,random,0.5379066568750551
entropy,14,log2,256,128,128,best,0.6025203745083468
entropy,14,log2,256,128,128,random,0.5379066568750551
entropy,14,log2,256,256,128,best,0.6025203745083468
entropy,14,log2,256,256,128,random,0.5379066568750551
entropy,16,sqrt,1,1,128,best,0.6489985625916649
entropy,16,sqrt,1,1,128,random,0.6513862403409334
entropy,16,sqrt,1,2,128,best,0.6489985625916649
entropy,16,sqrt,1,2,128,random,0.6513862403409334
entropy,16,sqrt,1,4,128,best,0.6505346645111404
entropy,16,sqrt,1,4,128,random,0.6445544725777943
entropy,16,sqrt,1,8,128,best,0.6486789247473471
entropy,16,sqrt,1,8,128,random,0.6398380377229166
entropy,16,sqrt,1,16,128,best,0.6546795414048887
entropy,16,sqrt,1,16,128,random,0.6509824486995259
entropy,16,sqrt,1,32,128,best,0.6490453737426052
entropy,16,sqrt,1,32,128,random,0.6519774130429311
entropy,16,sqrt,1,64,128,best,0.6495233125855963
entropy,16,sqrt,1,64,128,random,0.6511309392779975
entropy,16,sqrt,1,128,128,best,0.6468852737354946
entropy,16,sqrt,1,128,128,random,0.6437082195276693
entropy,16,sqrt,1,256,128,best,0.6321084475422393
entropy,16,sqrt,1,256,128,random,0.6486586061024466
entropy,16,sqrt,2,1,128,best,0.6539160492692316
entropy,16,sqrt,2,1,128,random,0.6486485298098755
entropy,16,sqrt,2,2,128,best,0.6539160492692316
entropy,16,sqrt,2,2,128,random,0.6486485298098755
entropy,16,sqrt,2,4,128,best,0.6539160492692316
entropy,16,sqrt,2,4,128,random,0.6486485298098755
entropy,16,sqrt,2,8,128,best,0.6517293299887598
entropy,16,sqrt,2,8,128,random,0.6491498891408356
entropy,16,sqrt,2,16,128,best,0.6464956807313652
entropy,16,sqrt,2,16,128,random,0.6461980029796246
entropy,16,sqrt,2,32,128,best,0.6509712503762505
entropy,16,sqrt,2,32,128,random,0.6473134139442323
entropy,16,sqrt,2,64,128,best,0.6485997452256386
entropy,16,sqrt,2,64,128,random,0.646027072092514
entropy,16,sqrt,2,128,128,best,0.6477998055010055
entropy,16,sqrt,2,128,128,random,0.6497642633089743
entropy,16,sqrt,2,256,128,best,0.6515039481347172
entropy,16,sqrt,2,256,128,random,0.6459177825857495
entropy,16,sqrt,4,1,128,best,0.6489864008721224
entropy,16,sqrt,4,1,128,random,0.6557934745053439
entropy,16,sqrt,4,2,128,best,0.6489864008721224
entropy,16,sqrt,4,2,128,random,0.6557934745053439
entropy,16,sqrt,4,4,128,best,0.6489864008721224
entropy,16,sqrt,4,4,128,random,0.6557934745053439
entropy,16,sqrt,4,8,128,best,0.6489864008721224
entropy,16,sqrt,4,8,128,random,0.6557934745053439
entropy,16,sqrt,4,16,128,best,0.6550093031347429
entropy,16,sqrt,4,16,128,random,0.6441619276639466
entropy,16,sqrt,4,32,128,best,0.6513905780631171
entropy,16,sqrt,4,32,128,random,0.6458836175699688
entropy,16,sqrt,4,64,128,best,0.6467856883925633
entropy,16,sqrt,4,64,128,random,0.6520374588483778
entropy,16,sqrt,4,128,128,best,0.6571137497170197
entropy,16,sqrt,4,128,128,random,0.6453509013362724
entropy,16,sqrt,4,256,128,best,0.6485827379396221
entropy,16,sqrt,4,256,128,random,0.6495903854334407
entropy,16,sqrt,8,1,128,best,0.644187823744295
entropy,16,sqrt,8,1,128,random,0.6424119142615705
entropy,16,sqrt,8,2,128,best,0.644187823744295
entropy,16,sqrt,8,2,128,random,0.6424119142615705
entropy,16,sqrt,8,4,128,best,0.644187823744295
entropy,16,sqrt,8,4,128,random,0.6424119142615705
entropy,16,sqrt,8,8,128,best,0.644187823744295
entropy,16,sqrt,8,8,128,random,0.6424119142615705
entropy,16,sqrt,8,16,128,best,0.644187823744295
entropy,16,sqrt,8,16,128,random,0.6424119142615705
entropy,16,sqrt,8,32,128,best,0.6479484450320142
entropy,16,sqrt,8,32,128,random,0.649773083492283
entropy,16,sqrt,8,64,128,best,0.6528206275563415
entropy,16,sqrt,8,64,128,random,0.6500588968285327
entropy,16,sqrt,8,128,128,best,0.6449659168083414
entropy,16,sqrt,8,128,128,random,0.6536796151210749
entropy,16,sqrt,8,256,128,best,0.6389069879618445
entropy,16,sqrt,8,256,128,random,0.6434480114135839
entropy,16,sqrt,16,1,128,best,0.6386969270602268
entropy,16,sqrt,16,1,128,random,0.6577666071590702
entropy,16,sqrt,16,2,128,best,0.6386969270602268
entropy,16,sqrt,16,2,128,random,0.6577666071590702
entropy,16,sqrt,16,4,128,best,0.6386969270602268
entropy,16,sqrt,16,4,128,random,0.6577666071590702
entropy,16,sqrt,16,8,128,best,0.6386969270602268
entropy,16,sqrt,16,8,128,random,0.6577666071590702
entropy,16,sqrt,16,16,128,best,0.6386969270602268
